v1, v2, dup lines, len_v1, len_v2, measure
1.2.6, 3.1.0, 48, 3551, 9001, 0.0038240917782026767
1.2.6, 3.1.1, 49, 3551, 9098, 0.00387382401770891
1.2.6, 3.2.0, 47, 3551, 9134, 0.0037051635790303506
1.2.6, 3.2.1, 47, 3551, 9141, 0.0037031200756381974
1.2.6, 3.3.0, 40, 3551, 9307, 0.0031109037175299425
1.2.6, 3.3.1, 40, 3551, 9307, 0.0031109037175299425
1.2.6, 3.4.0, 40, 3551, 9543, 0.0030548342752405684
1.2.6, 3.4.1, 40, 3551, 9556, 0.0030518043793392844
1.3, 1.10.0, 14, 4243, 7812, 0.0011613438407299876
1.3, 1.10.1, 14, 4243, 7809, 0.0011616329239960172
1.3, 1.10.2, 14, 4243, 7817, 0.0011608623548922056
1.3, 1.11.0, 126, 4243, 21947, 0.004810996563573883
1.3, 1.11.1, 142, 4243, 21927, 0.005426060374474589
1.3, 1.11.2, 142, 4243, 21970, 0.005417159424712928
1.3, 1.11.3, 142, 4243, 21975, 0.005416126325425281
1.3, 1.12.0, 34, 4243, 9521, 0.0024702121476315024
1.3, 1.12.1, 34, 4243, 9520, 0.00247039162973189
1.3, 1.12.2, 34, 4243, 9507, 0.0024727272727272727
1.3, 1.12.3, 34, 4243, 9500, 0.002473986756894419
1.3, 1.12.4, 34, 4243, 9494, 0.0024750673363907695
1.3, 1.3.1, 1240, 4243, 4243, 0.14612302616073533
1.3, 1.3.2, 1239, 4243, 4377, 0.1437354988399072
1.3, 1.4, 275, 4243, 4949, 0.02991731940818103
1.3, 1.4.0, 275, 4243, 4949, 0.02991731940818103
1.3, 1.4.1, 288, 4243, 5024, 0.03107801877630301
1.3, 1.4.2, 262, 4243, 5184, 0.02779251087302429
1.3, 1.4.3, 94, 4243, 5729, 0.0094263939029282
1.3, 1.4.4, 80, 4243, 5863, 0.007916089451810805
1.3, 1.5, 49, 4243, 6801, 0.004436798261499457
1.3, 1.5.0, 49, 4243, 6801, 0.004436798261499457
1.3, 1.5.1, 49, 4243, 6931, 0.004385179881868624
1.3, 1.5.2, 49, 4243, 6975, 0.0043679800320912815
1.3, 1.6, 39, 4243, 7460, 0.0033324788515765188
1.3, 1.6.0, 39, 4243, 7460, 0.0033324788515765188
1.3, 1.6.1, 39, 4243, 7525, 0.0033140720598232496
1.3, 1.6.2, 58, 4243, 7571, 0.004909429490435077
1.3, 1.6.3, 58, 4243, 7633, 0.004883799259009768
1.3, 1.6.4, 58, 4243, 7635, 0.004882976932143459
1.3, 1.7, 58, 4243, 7860, 0.004792200280922085
1.3, 1.7.0, 58, 4243, 7860, 0.004792200280922085
1.3, 1.7.1, 58, 4243, 7826, 0.004805700555141271
1.3, 1.7.2, 58, 4243, 7960, 0.004752929607473572
1.3, 1.8.0, 50, 4243, 7767, 0.004163197335553705
1.3, 1.8.1, 50, 4243, 7772, 0.004161464835622139
1.3, 1.8.2, 50, 4243, 7776, 0.0041600798735335716
1.3, 1.8.3, 50, 4243, 7790, 0.004155239757333998
1.3, 1.9.0, 14, 4243, 7713, 0.00117096018735363
1.3, 1.9.1, 14, 4243, 7747, 0.0011676396997497916
1.3, 2.0.0, 14, 4243, 6987, 0.001246660730186999
1.3, 2.0.1, 14, 4243, 7013, 0.0012437810945273632
1.3, 2.0.2, 14, 4243, 7008, 0.0012443338369922674
1.3, 2.0.3, 14, 4243, 7021, 0.0012428977272727273
1.3, 2.1.0, 126, 4243, 20879, 0.005015524241700501
1.3, 2.1.1, 128, 4243, 20968, 0.00507714886359129
1.3, 2.1.2, 128, 4243, 20988, 0.005073124331179898
1.3, 2.1.3, 128, 4243, 20988, 0.005073124331179898
1.3, 2.1.4, 128, 4243, 20993, 0.005072119194801078
1.3, 2.2.0, 34, 4243, 8517, 0.002664576802507837
1.3, 2.2.1, 34, 4243, 8517, 0.002664576802507837
1.3, 2.2.2, 34, 4243, 8519, 0.002664159222692368
1.3, 2.2.3, 34, 4243, 8519, 0.002664159222692368
1.3, 2.2.4, 34, 4243, 8491, 0.002670017276582378
1.3, 3.0.0, 65, 4243, 8959, 0.0049234964399333435
1.3, 3.1.0, 62, 4243, 9001, 0.004681365146481426
1.3, 3.1.1, 63, 4243, 9098, 0.004722284686305375
1.3, 3.2.0, 61, 4243, 9134, 0.0045600657845555805
1.3, 3.2.1, 61, 4243, 9141, 0.004557680812910939
1.3, 3.3.0, 54, 4243, 9307, 0.003985239852398524
1.3, 3.3.1, 54, 4243, 9307, 0.003985239852398524
1.3, 3.4.0, 54, 4243, 9543, 0.003917017263890904
1.3, 3.4.1, 54, 4243, 9556, 0.003913327052684977
1.3.0, 1.10.0, 14, 4243, 7812, 0.0011613438407299876
1.3.0, 1.10.1, 14, 4243, 7809, 0.0011616329239960172
1.3.0, 1.10.2, 14, 4243, 7817, 0.0011608623548922056
1.3.0, 1.11.0, 126, 4243, 21947, 0.004810996563573883
1.3.0, 1.11.1, 142, 4243, 21927, 0.005426060374474589
1.3.0, 1.11.2, 142, 4243, 21970, 0.005417159424712928
1.3.0, 1.11.3, 142, 4243, 21975, 0.005416126325425281
1.3.0, 1.12.0, 34, 4243, 9521, 0.0024702121476315024
1.3.0, 1.12.1, 34, 4243, 9520, 0.00247039162973189
1.3.0, 1.12.2, 34, 4243, 9507, 0.0024727272727272727
1.3.0, 1.12.3, 34, 4243, 9500, 0.002473986756894419
1.3.0, 1.12.4, 34, 4243, 9494, 0.0024750673363907695
1.3.0, 1.3, 1240, 4243, 4243, 0.14612302616073533
1.3.0, 1.3.1, 1240, 4243, 4243, 0.14612302616073533
1.3.0, 1.3.2, 1239, 4243, 4377, 0.1437354988399072
1.3.0, 1.4, 275, 4243, 4949, 0.02991731940818103
1.3.0, 1.4.0, 275, 4243, 4949, 0.02991731940818103
1.3.0, 1.4.1, 288, 4243, 5024, 0.03107801877630301
1.3.0, 1.4.2, 262, 4243, 5184, 0.02779251087302429
1.3.0, 1.4.3, 94, 4243, 5729, 0.0094263939029282
1.3.0, 1.4.4, 80, 4243, 5863, 0.007916089451810805
1.3.0, 1.5, 49, 4243, 6801, 0.004436798261499457
1.3.0, 1.5.0, 49, 4243, 6801, 0.004436798261499457
1.3.0, 1.5.1, 49, 4243, 6931, 0.004385179881868624
1.3.0, 1.5.2, 49, 4243, 6975, 0.0043679800320912815
1.3.0, 1.6, 39, 4243, 7460, 0.0033324788515765188
1.3.0, 1.6.0, 39, 4243, 7460, 0.0033324788515765188
1.3.0, 1.6.1, 39, 4243, 7525, 0.0033140720598232496
1.3.0, 1.6.2, 58, 4243, 7571, 0.004909429490435077
1.3.0, 1.6.3, 58, 4243, 7633, 0.004883799259009768
1.3.0, 1.6.4, 58, 4243, 7635, 0.004882976932143459
1.3.0, 1.7, 58, 4243, 7860, 0.004792200280922085
1.3.0, 1.7.0, 58, 4243, 7860, 0.004792200280922085
1.3.0, 1.7.1, 58, 4243, 7826, 0.004805700555141271
1.3.0, 1.7.2, 58, 4243, 7960, 0.004752929607473572
1.3.0, 1.8.0, 50, 4243, 7767, 0.004163197335553705
1.3.0, 1.8.1, 50, 4243, 7772, 0.004161464835622139
1.3.0, 1.8.2, 50, 4243, 7776, 0.0041600798735335716
1.3.0, 1.8.3, 50, 4243, 7790, 0.004155239757333998
1.3.0, 1.9.0, 14, 4243, 7713, 0.00117096018735363
1.3.0, 1.9.1, 14, 4243, 7747, 0.0011676396997497916
1.3.0, 2.0.0, 14, 4243, 6987, 0.001246660730186999
1.3.0, 2.0.1, 14, 4243, 7013, 0.0012437810945273632
1.3.0, 2.0.2, 14, 4243, 7008, 0.0012443338369922674
1.3.0, 2.0.3, 14, 4243, 7021, 0.0012428977272727273
1.3.0, 2.1.0, 126, 4243, 20879, 0.005015524241700501
1.3.0, 2.1.1, 128, 4243, 20968, 0.00507714886359129
1.3.0, 2.1.2, 128, 4243, 20988, 0.005073124331179898
1.3.0, 2.1.3, 128, 4243, 20988, 0.005073124331179898
1.3.0, 2.1.4, 128, 4243, 20993, 0.005072119194801078
1.3.0, 2.2.0, 34, 4243, 8517, 0.002664576802507837
1.3.0, 2.2.1, 34, 4243, 8517, 0.002664576802507837
1.3.0, 2.2.2, 34, 4243, 8519, 0.002664159222692368
1.3.0, 2.2.3, 34, 4243, 8519, 0.002664159222692368
1.3.0, 2.2.4, 34, 4243, 8491, 0.002670017276582378
1.3.0, 3.0.0, 65, 4243, 8959, 0.0049234964399333435
1.3.0, 3.1.0, 62, 4243, 9001, 0.004681365146481426
1.3.0, 3.1.1, 63, 4243, 9098, 0.004722284686305375
1.3.0, 3.2.0, 61, 4243, 9134, 0.0045600657845555805
1.3.0, 3.2.1, 61, 4243, 9141, 0.004557680812910939
1.3.0, 3.3.0, 54, 4243, 9307, 0.003985239852398524
1.3.0, 3.3.1, 54, 4243, 9307, 0.003985239852398524
1.3.0, 3.4.0, 54, 4243, 9543, 0.003917017263890904
1.3.0, 3.4.1, 54, 4243, 9556, 0.003913327052684977
1.3.1, 1.10.0, 14, 4243, 7812, 0.0011613438407299876
1.3.1, 1.10.1, 14, 4243, 7809, 0.0011616329239960172
1.3.1, 1.10.2, 14, 4243, 7817, 0.0011608623548922056
1.3.1, 1.11.0, 126, 4243, 21947, 0.004810996563573883
1.3.1, 1.11.1, 142, 4243, 21927, 0.005426060374474589
1.3.1, 1.11.2, 142, 4243, 21970, 0.005417159424712928
1.3.1, 1.11.3, 142, 4243, 21975, 0.005416126325425281
1.3.1, 1.12.0, 34, 4243, 9521, 0.0024702121476315024
1.3.1, 1.12.1, 34, 4243, 9520, 0.00247039162973189
1.3.1, 1.12.2, 34, 4243, 9507, 0.0024727272727272727
1.3.1, 1.12.3, 34, 4243, 9500, 0.002473986756894419
1.3.1, 1.12.4, 34, 4243, 9494, 0.0024750673363907695
1.3.1, 1.3.2, 1239, 4243, 4377, 0.1437354988399072
1.3.1, 1.4, 277, 4243, 4949, 0.0301348999129678
1.3.1, 1.4.0, 277, 4243, 4949, 0.0301348999129678
1.3.1, 1.4.1, 289, 4243, 5024, 0.031185928563720728
1.3.1, 1.4.2, 262, 4243, 5184, 0.02779251087302429
1.3.1, 1.4.3, 94, 4243, 5729, 0.0094263939029282
1.3.1, 1.4.4, 80, 4243, 5863, 0.007916089451810805
1.3.1, 1.5, 49, 4243, 6801, 0.004436798261499457
1.3.1, 1.5.0, 49, 4243, 6801, 0.004436798261499457
1.3.1, 1.5.1, 49, 4243, 6931, 0.004385179881868624
1.3.1, 1.5.2, 49, 4243, 6975, 0.0043679800320912815
1.3.1, 1.6, 39, 4243, 7460, 0.0033324788515765188
1.3.1, 1.6.0, 39, 4243, 7460, 0.0033324788515765188
1.3.1, 1.6.1, 39, 4243, 7525, 0.0033140720598232496
1.3.1, 1.6.2, 58, 4243, 7571, 0.004909429490435077
1.3.1, 1.6.3, 58, 4243, 7633, 0.004883799259009768
1.3.1, 1.6.4, 58, 4243, 7635, 0.004882976932143459
1.3.1, 1.7, 58, 4243, 7860, 0.004792200280922085
1.3.1, 1.7.0, 58, 4243, 7860, 0.004792200280922085
1.3.1, 1.7.1, 58, 4243, 7826, 0.004805700555141271
1.3.1, 1.7.2, 58, 4243, 7960, 0.004752929607473572
1.3.1, 1.8.0, 50, 4243, 7767, 0.004163197335553705
1.3.1, 1.8.1, 50, 4243, 7772, 0.004161464835622139
1.3.1, 1.8.2, 50, 4243, 7776, 0.0041600798735335716
1.3.1, 1.8.3, 50, 4243, 7790, 0.004155239757333998
1.3.1, 1.9.0, 14, 4243, 7713, 0.00117096018735363
1.3.1, 1.9.1, 14, 4243, 7747, 0.0011676396997497916
1.3.1, 2.0.0, 14, 4243, 6987, 0.001246660730186999
1.3.1, 2.0.1, 14, 4243, 7013, 0.0012437810945273632
1.3.1, 2.0.2, 14, 4243, 7008, 0.0012443338369922674
1.3.1, 2.0.3, 14, 4243, 7021, 0.0012428977272727273
1.3.1, 2.1.0, 126, 4243, 20879, 0.005015524241700501
1.3.1, 2.1.1, 128, 4243, 20968, 0.00507714886359129
1.3.1, 2.1.2, 128, 4243, 20988, 0.005073124331179898
1.3.1, 2.1.3, 128, 4243, 20988, 0.005073124331179898
1.3.1, 2.1.4, 128, 4243, 20993, 0.005072119194801078
1.3.1, 2.2.0, 34, 4243, 8517, 0.002664576802507837
1.3.1, 2.2.1, 34, 4243, 8517, 0.002664576802507837
1.3.1, 2.2.2, 34, 4243, 8519, 0.002664159222692368
1.3.1, 2.2.3, 34, 4243, 8519, 0.002664159222692368
1.3.1, 2.2.4, 34, 4243, 8491, 0.002670017276582378
1.3.1, 3.0.0, 65, 4243, 8959, 0.0049234964399333435
1.3.1, 3.1.0, 62, 4243, 9001, 0.004681365146481426
1.3.1, 3.1.1, 63, 4243, 9098, 0.004722284686305375
1.3.1, 3.2.0, 61, 4243, 9134, 0.0045600657845555805
1.3.1, 3.2.1, 61, 4243, 9141, 0.004557680812910939
1.3.1, 3.3.0, 54, 4243, 9307, 0.003985239852398524
1.3.1, 3.3.1, 54, 4243, 9307, 0.003985239852398524
1.3.1, 3.4.0, 54, 4243, 9543, 0.003917017263890904
1.3.1, 3.4.1, 54, 4243, 9556, 0.003913327052684977
1.3.2, 1.10.0, 36, 4377, 7812, 0.002953482648289441
1.3.2, 1.10.1, 36, 4377, 7809, 0.0029542097488921715
1.3.2, 1.10.2, 36, 4377, 7817, 0.002952271608988027
1.3.2, 1.11.0, 148, 4377, 21947, 0.005622245859291901
1.3.2, 1.11.1, 164, 4377, 21927, 0.006234793187347932
1.3.2, 1.11.2, 164, 4377, 21970, 0.006224617603522223
1.3.2, 1.11.3, 164, 4377, 21975, 0.006223436551305404
1.3.2, 1.12.0, 56, 4377, 9521, 0.004029356741977263
1.3.2, 1.12.1, 56, 4377, 9520, 0.00402964668633518
1.3.2, 1.12.2, 56, 4377, 9507, 0.004033419763756842
1.3.2, 1.12.3, 56, 4377, 9500, 0.004035454348922678
1.3.2, 1.12.4, 56, 4377, 9494, 0.004037199913488573
1.3.2, 1.4, 372, 4377, 4949, 0.03988848380870684
1.3.2, 1.4.0, 372, 4377, 4949, 0.03988848380870684
1.3.2, 1.4.1, 398, 4377, 5024, 0.04233592171045633
1.3.2, 1.4.2, 317, 4377, 5184, 0.03315552766447025
1.3.2, 1.4.3, 121, 4377, 5729, 0.011973085295863843
1.3.2, 1.4.4, 107, 4377, 5863, 0.01044921875
1.3.2, 1.5, 71, 4377, 6801, 0.006351762390409734
1.3.2, 1.5.0, 71, 4377, 6801, 0.006351762390409734
1.3.2, 1.5.1, 71, 4377, 6931, 0.0062787407145383795
1.3.2, 1.5.2, 71, 4377, 6975, 0.006254404510218464
1.3.2, 1.6, 61, 4377, 7460, 0.005153332770127566
1.3.2, 1.6.0, 61, 4377, 7460, 0.005153332770127566
1.3.2, 1.6.1, 61, 4377, 7525, 0.005125189043858175
1.3.2, 1.6.2, 80, 4377, 7571, 0.006695681285570807
1.3.2, 1.6.3, 80, 4377, 7633, 0.006661115736885929
1.3.2, 1.6.4, 80, 4377, 7635, 0.00666000666000666
1.3.2, 1.7, 80, 4377, 7860, 0.006537550053117594
1.3.2, 1.7.0, 80, 4377, 7860, 0.006537550053117594
1.3.2, 1.7.1, 80, 4377, 7826, 0.006555764975825617
1.3.2, 1.7.2, 80, 4377, 7960, 0.0064845586447272435
1.3.2, 1.8.0, 72, 4377, 7767, 0.005928853754940711
1.3.2, 1.8.1, 72, 4377, 7772, 0.005926413696600543
1.3.2, 1.8.2, 72, 4377, 7776, 0.005924463095531967
1.3.2, 1.8.3, 72, 4377, 7790, 0.0059176460918878935
1.3.2, 1.9.0, 36, 4377, 7713, 0.002977667493796526
1.3.2, 1.9.1, 36, 4377, 7747, 0.0029693170570768723
1.3.2, 2.0.0, 36, 4377, 6987, 0.0031678986272439284
1.3.2, 2.0.1, 36, 4377, 7013, 0.003160667251975417
1.3.2, 2.0.2, 36, 4377, 7008, 0.0031620553359683794
1.3.2, 2.0.3, 36, 4377, 7021, 0.0031584488506755572
1.3.2, 2.1.0, 148, 4377, 20879, 0.005859993664871714
1.3.2, 2.1.1, 150, 4377, 20968, 0.005918327086210298
1.3.2, 2.1.2, 150, 4377, 20988, 0.0059136605558840925
1.3.2, 2.1.3, 150, 4377, 20988, 0.0059136605558840925
1.3.2, 2.1.4, 150, 4377, 20993, 0.005912495072920773
1.3.2, 2.2.0, 56, 4377, 8517, 0.004343105320304018
1.3.2, 2.2.1, 56, 4377, 8517, 0.004343105320304018
1.3.2, 2.2.2, 56, 4377, 8519, 0.004342431761786601
1.3.2, 2.2.3, 56, 4377, 8519, 0.004342431761786601
1.3.2, 2.2.4, 56, 4377, 8491, 0.004351880634131178
1.3.2, 3.0.0, 87, 4377, 8959, 0.006523695260947811
1.3.2, 3.1.0, 84, 4377, 9001, 0.006278965465689939
1.3.2, 3.1.1, 85, 4377, 9098, 0.006307977736549165
1.3.2, 3.2.0, 83, 4377, 9134, 0.0061431426245281626
1.3.2, 3.2.1, 83, 4377, 9141, 0.00613996153277112
1.3.2, 3.3.0, 76, 4377, 9307, 0.005553931598947676
1.3.2, 3.3.1, 76, 4377, 9307, 0.005553931598947676
1.3.2, 3.4.0, 76, 4377, 9543, 0.005459770114942529
1.3.2, 3.4.1, 76, 4377, 9556, 0.005454675949185387
1.4, 1.10.0, 140, 4949, 7812, 0.010970927043335162
1.4, 1.10.1, 140, 4949, 7809, 0.010973506819250666
1.4, 1.10.2, 140, 4949, 7817, 0.010966630111232962
1.4, 1.11.0, 207, 4949, 21947, 0.007696311719214753
1.4, 1.11.1, 218, 4949, 21927, 0.008111326090191993
1.4, 1.11.2, 227, 4949, 21970, 0.008432705523979345
1.4, 1.11.3, 227, 4949, 21975, 0.008431139503788442
1.4, 1.12.0, 120, 4949, 9521, 0.0082930200414651
1.4, 1.12.1, 120, 4949, 9520, 0.008293593199253577
1.4, 1.12.2, 120, 4949, 9507, 0.008301051466519093
1.4, 1.12.3, 120, 4949, 9500, 0.008305073015433593
1.4, 1.12.4, 120, 4949, 9494, 0.008308523160008309
1.4, 1.4.1, 984, 4949, 5024, 0.09866639927805074
1.4, 1.4.2, 930, 4949, 5184, 0.09177933484654101
1.4, 1.4.3, 924, 4949, 5729, 0.08653305862521071
1.4, 1.4.4, 933, 4949, 5863, 0.08629300776914539
1.4, 1.5, 953, 4949, 6801, 0.0811063829787234
1.4, 1.5.0, 953, 4949, 6801, 0.0811063829787234
1.4, 1.5.1, 943, 4949, 6931, 0.07937710437710438
1.4, 1.5.2, 922, 4949, 6975, 0.0773230459577323
1.4, 1.6, 759, 4949, 7460, 0.06116528326214844
1.4, 1.6.0, 759, 4949, 7460, 0.06116528326214844
1.4, 1.6.1, 728, 4949, 7525, 0.058361391694725026
1.4, 1.6.2, 739, 4949, 7571, 0.05902555910543131
1.4, 1.6.3, 759, 4949, 7633, 0.0603242727706247
1.4, 1.6.4, 759, 4949, 7635, 0.06031468531468531
1.4, 1.7, 642, 4949, 7860, 0.05012100866578187
1.4, 1.7.0, 642, 4949, 7860, 0.05012100866578187
1.4, 1.7.1, 646, 4949, 7826, 0.05056751467710372
1.4, 1.7.2, 601, 4949, 7960, 0.04655666589201332
1.4, 1.8.0, 337, 4949, 7767, 0.026502044668134633
1.4, 1.8.1, 337, 4949, 7772, 0.026491628016665356
1.4, 1.8.2, 337, 4949, 7776, 0.026483300589390964
1.4, 1.8.3, 337, 4949, 7790, 0.026454195776748568
1.4, 1.9.0, 166, 4949, 7713, 0.013110093192228715
1.4, 1.9.1, 178, 4949, 7747, 0.014020163831127913
1.4, 2.0.0, 104, 4949, 6987, 0.00871313672922252
1.4, 2.0.1, 104, 4949, 7013, 0.008694198294599565
1.4, 2.0.2, 104, 4949, 7008, 0.008697833904825624
1.4, 2.0.3, 104, 4949, 7021, 0.008688387635756056
1.4, 2.1.0, 176, 4949, 20879, 0.0068143100511073255
1.4, 2.1.1, 182, 4949, 20968, 0.0070224177181000885
1.4, 2.1.2, 192, 4949, 20988, 0.00740255233835833
1.4, 2.1.3, 192, 4949, 20988, 0.00740255233835833
1.4, 2.1.4, 192, 4949, 20993, 0.007401125587849819
1.4, 2.2.0, 101, 4949, 8517, 0.007500371305510174
1.4, 2.2.1, 101, 4949, 8517, 0.007500371305510174
1.4, 2.2.2, 101, 4949, 8519, 0.0074992574992574995
1.4, 2.2.3, 101, 4949, 8519, 0.0074992574992574995
1.4, 2.2.4, 101, 4949, 8491, 0.007514880952380953
1.4, 3.0.0, 114, 4949, 8959, 0.00819672131147541
1.4, 3.1.0, 113, 4949, 9001, 0.008100358422939068
1.4, 3.1.1, 114, 4949, 9098, 0.008115611874421585
1.4, 3.2.0, 112, 4949, 9134, 0.007952850955052191
1.4, 3.2.1, 112, 4949, 9141, 0.00794889992902768
1.4, 3.3.0, 105, 4949, 9307, 0.007365319865319866
1.4, 3.3.1, 105, 4949, 9307, 0.007365319865319866
1.4, 3.4.0, 55, 4949, 9543, 0.0037951973502622135
1.4, 3.4.1, 55, 4949, 9556, 0.003791795932437091
1.4.0, 1.10.0, 140, 4949, 7812, 0.010970927043335162
1.4.0, 1.10.1, 140, 4949, 7809, 0.010973506819250666
1.4.0, 1.10.2, 140, 4949, 7817, 0.010966630111232962
1.4.0, 1.11.0, 207, 4949, 21947, 0.007696311719214753
1.4.0, 1.11.1, 218, 4949, 21927, 0.008111326090191993
1.4.0, 1.11.2, 227, 4949, 21970, 0.008432705523979345
1.4.0, 1.11.3, 227, 4949, 21975, 0.008431139503788442
1.4.0, 1.12.0, 120, 4949, 9521, 0.0082930200414651
1.4.0, 1.12.1, 120, 4949, 9520, 0.008293593199253577
1.4.0, 1.12.2, 120, 4949, 9507, 0.008301051466519093
1.4.0, 1.12.3, 120, 4949, 9500, 0.008305073015433593
1.4.0, 1.12.4, 120, 4949, 9494, 0.008308523160008309
1.4.0, 1.4, 943, 4949, 4949, 0.0952717720751667
1.4.0, 1.4.1, 984, 4949, 5024, 0.09866639927805074
1.4.0, 1.4.2, 930, 4949, 5184, 0.09177933484654101
1.4.0, 1.4.3, 924, 4949, 5729, 0.08653305862521071
1.4.0, 1.4.4, 933, 4949, 5863, 0.08629300776914539
1.4.0, 1.5, 953, 4949, 6801, 0.0811063829787234
1.4.0, 1.5.0, 953, 4949, 6801, 0.0811063829787234
1.4.0, 1.5.1, 943, 4949, 6931, 0.07937710437710438
1.4.0, 1.5.2, 922, 4949, 6975, 0.0773230459577323
1.4.0, 1.6, 759, 4949, 7460, 0.06116528326214844
1.4.0, 1.6.0, 759, 4949, 7460, 0.06116528326214844
1.4.0, 1.6.1, 728, 4949, 7525, 0.058361391694725026
1.4.0, 1.6.2, 739, 4949, 7571, 0.05902555910543131
1.4.0, 1.6.3, 759, 4949, 7633, 0.0603242727706247
1.4.0, 1.6.4, 759, 4949, 7635, 0.06031468531468531
1.4.0, 1.7, 642, 4949, 7860, 0.05012100866578187
1.4.0, 1.7.0, 642, 4949, 7860, 0.05012100866578187
1.4.0, 1.7.1, 646, 4949, 7826, 0.05056751467710372
1.4.0, 1.7.2, 601, 4949, 7960, 0.04655666589201332
1.4.0, 1.8.0, 337, 4949, 7767, 0.026502044668134633
1.4.0, 1.8.1, 337, 4949, 7772, 0.026491628016665356
1.4.0, 1.8.2, 337, 4949, 7776, 0.026483300589390964
1.4.0, 1.8.3, 337, 4949, 7790, 0.026454195776748568
1.4.0, 1.9.0, 166, 4949, 7713, 0.013110093192228715
1.4.0, 1.9.1, 178, 4949, 7747, 0.014020163831127913
1.4.0, 2.0.0, 104, 4949, 6987, 0.00871313672922252
1.4.0, 2.0.1, 104, 4949, 7013, 0.008694198294599565
1.4.0, 2.0.2, 104, 4949, 7008, 0.008697833904825624
1.4.0, 2.0.3, 104, 4949, 7021, 0.008688387635756056
1.4.0, 2.1.0, 176, 4949, 20879, 0.0068143100511073255
1.4.0, 2.1.1, 182, 4949, 20968, 0.0070224177181000885
1.4.0, 2.1.2, 192, 4949, 20988, 0.00740255233835833
1.4.0, 2.1.3, 192, 4949, 20988, 0.00740255233835833
1.4.0, 2.1.4, 192, 4949, 20993, 0.007401125587849819
1.4.0, 2.2.0, 101, 4949, 8517, 0.007500371305510174
1.4.0, 2.2.1, 101, 4949, 8517, 0.007500371305510174
1.4.0, 2.2.2, 101, 4949, 8519, 0.0074992574992574995
1.4.0, 2.2.3, 101, 4949, 8519, 0.0074992574992574995
1.4.0, 2.2.4, 101, 4949, 8491, 0.007514880952380953
1.4.0, 3.0.0, 114, 4949, 8959, 0.00819672131147541
1.4.0, 3.1.0, 113, 4949, 9001, 0.008100358422939068
1.4.0, 3.1.1, 114, 4949, 9098, 0.008115611874421585
1.4.0, 3.2.0, 112, 4949, 9134, 0.007952850955052191
1.4.0, 3.2.1, 112, 4949, 9141, 0.00794889992902768
1.4.0, 3.3.0, 105, 4949, 9307, 0.007365319865319866
1.4.0, 3.3.1, 105, 4949, 9307, 0.007365319865319866
1.4.0, 3.4.0, 55, 4949, 9543, 0.0037951973502622135
1.4.0, 3.4.1, 55, 4949, 9556, 0.003791795932437091
1.4.1, 1.10.0, 185, 5024, 7812, 0.014412589591773137
1.4.1, 1.10.1, 185, 5024, 7809, 0.014415958856074183
1.4.1, 1.10.2, 185, 5024, 7817, 0.014406977649715755
1.4.1, 1.11.0, 245, 5024, 21947, 0.009083830781209447
1.4.1, 1.11.1, 247, 5024, 21927, 0.009164780527624207
1.4.1, 1.11.2, 256, 5024, 21970, 0.009483588945691636
1.4.1, 1.11.3, 256, 5024, 21975, 0.009481832660468906
1.4.1, 1.12.0, 147, 5024, 9521, 0.010106565830182193
1.4.1, 1.12.1, 147, 5024, 9520, 0.010107260726072606
1.4.1, 1.12.2, 147, 5024, 9507, 0.010116303076181957
1.4.1, 1.12.3, 147, 5024, 9500, 0.010121178738639493
1.4.1, 1.12.4, 147, 5024, 9494, 0.010125361620057859
1.4.1, 1.4.2, 963, 5024, 5184, 0.09433777429467084
1.4.1, 1.4.3, 931, 5024, 5729, 0.08658048916581419
1.4.1, 1.4.4, 935, 5024, 5863, 0.08588224487921374
1.4.1, 1.5, 969, 5024, 6801, 0.08194503171247357
1.4.1, 1.5.0, 969, 5024, 6801, 0.08194503171247357
1.4.1, 1.5.1, 961, 5024, 6931, 0.08038477624424926
1.4.1, 1.5.2, 935, 5024, 6975, 0.07792316026335527
1.4.1, 1.6, 820, 5024, 7460, 0.06568407561678949
1.4.1, 1.6.0, 820, 5024, 7460, 0.06568407561678949
1.4.1, 1.6.1, 771, 5024, 7525, 0.061439158498685156
1.4.1, 1.6.2, 777, 5024, 7571, 0.06169114728066693
1.4.1, 1.6.3, 769, 5024, 7633, 0.06075689341866161
1.4.1, 1.6.4, 769, 5024, 7635, 0.06074729441504068
1.4.1, 1.7, 653, 5024, 7860, 0.050683017696367585
1.4.1, 1.7.0, 653, 5024, 7860, 0.050683017696367585
1.4.1, 1.7.1, 660, 5024, 7826, 0.051361867704280154
1.4.1, 1.7.2, 624, 5024, 7960, 0.04805914972273567
1.4.1, 1.8.0, 353, 5024, 7767, 0.027597529512938784
1.4.1, 1.8.1, 353, 5024, 7772, 0.02758674585808065
1.4.1, 1.8.2, 353, 5024, 7776, 0.027578125
1.4.1, 1.8.3, 353, 5024, 7790, 0.02754799438114562
1.4.1, 1.9.0, 210, 5024, 7713, 0.016487398916542356
1.4.1, 1.9.1, 223, 5024, 7747, 0.01746143606608723
1.4.1, 2.0.0, 147, 5024, 6987, 0.012238781117309134
1.4.1, 2.0.1, 147, 5024, 7013, 0.012212345268754672
1.4.1, 2.0.2, 147, 5024, 7008, 0.012217420212765957
1.4.1, 2.0.3, 147, 5024, 7021, 0.012204234122042341
1.4.1, 2.1.0, 224, 5024, 20879, 0.008647646990696058
